hospede_id,pais,uf,cidade,faixa_etaria,segmento
3293,Brasil,SP,Campinas,26-35,Lazer
3294,Brasil,GO,Goiânia,26-35,Lazer
3295,Brasil,ES,Vitória,36-45,Lazer
3296,Brasil,MG,Belo Horizonte,36-45,Corp
3297,Brasil,SP,São Paulo,36-45,Corp
3298,Brasil,PR,Curitiba,18-25,Corp
3299,Brasil,PE,Recife,26-35,Corp
3300,Brasil,RJ,Rio de Janeiro,46-60,Lazer
3301,Brasil,RJ,Rio de Janeiro,26-35,Corp
3302,Brasil,BA,Salvador,36-45,Corp
3303,Brasil,GO,Goiânia,36-45,Corp
3304,Brasil,SP,Campinas,26-35,Lazer
3305,Brasil,SC,Florianópolis,18-25,Lazer
3306,Brasil,ES,Vitória,36-45,Lazer
3307,Brasil,SP,São Paulo,36-45,Lazer
3308,Brasil,GO,Goiânia,18-25,Lazer
3309,Brasil,SP,São Paulo,26-35,Lazer
3310,Brasil,CE,Fortaleza,18-25,Lazer
3311,Brasil,RS,Porto Alegre,36-45,Lazer
3312,Brasil,RS,Porto Alegre,18-25,Lazer
3313,Brasil,DF,Brasília,46-60,Corp
3314,Brasil,RS,Porto Alegre,60+,Lazer
3315,Brasil,RS,Porto Alegre,60+,Lazer
3316,Brasil,SP,São Paulo,26-35,Lazer
3317,Brasil,MG,Belo Horizonte,36-45,Lazer
3318,Brasil,MG,Belo Horizonte,46-60,Lazer
3319,Brasil,BA,Salvador,36-45,Corp
3320,Brasil,RJ,Niterói,26-35,Lazer
3321,Brasil,RJ,Niterói,46-60,Lazer
3322,Brasil,PR,Curitiba,36-45,Lazer
3323,Brasil,SC,Florianópolis,46-60,Lazer
3324,Brasil,GO,Goiânia,60+,Corp
3325,Brasil,PE,Recife,60+,Lazer
3326,Brasil,PR,Curitiba,36-45,Lazer
3327,Brasil,GO,Goiânia,18-25,Corp
3328,Brasil,PR,Curitiba,36-45,Corp
3329,Brasil,PR,Curitiba,36-45,Lazer
3330,Brasil,SP,São Paulo,36-45,Corp
3331,Brasil,ES,Vitória,26-35,Lazer
3332,Brasil,MG,Belo Horizonte,36-45,Lazer
3333,Brasil,PR,Curitiba,36-45,Corp
3334,Brasil,PE,Recife,60+,Corp
3335,Brasil,CE,Fortaleza,46-60,Lazer
3336,Brasil,MG,Belo Horizonte,26-35,Lazer
3337,Brasil,RS,Porto Alegre,36-45,Lazer
3338,Brasil,SC,Florianópolis,36-45,Corp
3339,Brasil,ES,Vitória,36-45,Lazer
3340,Brasil,RJ,Rio de Janeiro,18-25,Corp
3341,Brasil,SP,Campinas,36-45,Lazer
3342,Brasil,RJ,Niterói,46-60,Corp
3343,Brasil,PE,Recife,36-45,Corp
3344,Brasil,MG,Belo Horizonte,46-60,Lazer
3345,Brasil,PR,Curitiba,60+,Lazer
3346,Brasil,GO,Goiânia,46-60,Lazer
3347,Brasil,PE,Recife,60+,Lazer
3348,Brasil,SP,Campinas,36-45,Lazer
3349,Brasil,GO,Goiânia,46-60,Corp
3350,Brasil,SC,Florianópolis,60+,Lazer
3351,Brasil,ES,Vitória,36-45,Lazer
3352,Brasil,SP,São Paulo,18-25,Lazer
3353,Brasil,RS,Porto Alegre,18-25,Lazer
3354,Brasil,ES,Vitória,26-35,Lazer
3355,Brasil,PR,Curitiba,46-60,Corp
3356,Brasil,ES,Vitória,36-45,Corp
3357,Brasil,SP,São Paulo,46-60,Lazer
3358,Brasil,ES,Vitória,46-60,Corp
3359,Brasil,SP,São Paulo,26-35,Lazer
3360,Brasil,MG,Belo Horizonte,18-25,Corp
3361,Brasil,PR,Curitiba,36-45,Lazer
3362,Brasil,SP,São Paulo,26-35,Lazer
3363,Brasil,GO,Goiânia,60+,Corp
3364,Brasil,GO,Goiânia,46-60,Lazer
3365,Brasil,PR,Curitiba,26-35,Corp
3366,Brasil,CE,Fortaleza,36-45,Corp
3367,Brasil,MG,Belo Horizonte,46-60,Lazer
3368,Brasil,SP,São Paulo,46-60,Lazer
3369,Brasil,PE,Recife,36-45,Lazer
3370,Brasil,BA,Salvador,60+,Lazer
3371,Brasil,PE,Recife,36-45,Lazer
3372,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3373,Brasil,RJ,Niterói,36-45,Lazer
3374,Brasil,PR,Curitiba,46-60,Lazer
3375,Brasil,SC,Florianópolis,60+,Lazer
3376,Brasil,BA,Salvador,18-25,Lazer
3377,Brasil,DF,Brasília,26-35,Lazer
3378,Brasil,RJ,Niterói,36-45,Corp
3379,Brasil,DF,Brasília,46-60,Lazer
3380,Brasil,PR,Curitiba,36-45,Lazer
3381,Brasil,SP,Campinas,26-35,Corp
3382,Brasil,ES,Vitória,46-60,Lazer
3383,Brasil,SC,Florianópolis,36-45,Lazer
3384,Brasil,GO,Goiânia,46-60,Lazer
3385,Brasil,RJ,Niterói,46-60,Lazer
3386,Brasil,RS,Porto Alegre,18-25,Corp
3387,Brasil,MG,Belo Horizonte,60+,Lazer
3388,Brasil,CE,Fortaleza,26-35,Lazer
3389,Brasil,PR,Curitiba,60+,Lazer
3390,Brasil,SC,Florianópolis,26-35,Lazer
3391,Brasil,BA,Salvador,46-60,Lazer
3392,Brasil,SP,Campinas,26-35,Lazer
3393,Brasil,PR,Curitiba,18-25,Lazer
3394,Brasil,RS,Porto Alegre,60+,Lazer
3395,Brasil,DF,Brasília,26-35,Lazer
3396,Brasil,RJ,Rio de Janeiro,18-25,Corp
3397,Brasil,CE,Fortaleza,46-60,Lazer
3398,Brasil,RJ,Niterói,26-35,Corp
3399,Brasil,ES,Vitória,36-45,Corp
3400,Brasil,ES,Vitória,60+,Lazer
3401,Brasil,DF,Brasília,36-45,Corp
3402,Brasil,SP,São Paulo,18-25,Corp
3403,Brasil,DF,Brasília,36-45,Lazer
3404,Brasil,RS,Porto Alegre,36-45,Lazer
3405,Brasil,RS,Porto Alegre,26-35,Lazer
3406,Brasil,ES,Vitória,36-45,Lazer
3407,Brasil,CE,Fortaleza,26-35,Lazer
3408,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3409,Brasil,DF,Brasília,26-35,Lazer
3410,Brasil,BA,Salvador,46-60,Lazer
3411,Brasil,RJ,Niterói,26-35,Lazer
3412,Brasil,ES,Vitória,26-35,Lazer
3413,Brasil,PE,Recife,60+,Lazer
3414,Brasil,RS,Porto Alegre,26-35,Corp
3415,Brasil,SP,Campinas,60+,Corp
3416,Brasil,DF,Brasília,46-60,Lazer
3417,Brasil,DF,Brasília,26-35,Corp
3418,Brasil,MG,Belo Horizonte,26-35,Corp
3419,Brasil,CE,Fortaleza,18-25,Corp
3420,Brasil,DF,Brasília,26-35,Corp
3421,Brasil,SP,São Paulo,26-35,Lazer
3422,Brasil,MG,Belo Horizonte,26-35,Lazer
3423,Brasil,PR,Curitiba,26-35,Corp
3424,Brasil,RJ,Rio de Janeiro,46-60,Corp
3425,Brasil,SP,São Paulo,26-35,Lazer
3426,Brasil,ES,Vitória,26-35,Lazer
3427,Brasil,SP,Campinas,18-25,Lazer
3428,Brasil,SP,Campinas,26-35,Lazer
3429,Brasil,MG,Belo Horizonte,46-60,Lazer
3430,Brasil,RJ,Niterói,36-45,Lazer
3431,Brasil,ES,Vitória,26-35,Lazer
3432,Brasil,SP,Campinas,36-45,Lazer
3433,Brasil,RS,Porto Alegre,26-35,Lazer
3434,Brasil,DF,Brasília,46-60,Lazer
3435,Brasil,PR,Curitiba,26-35,Lazer
3436,Brasil,GO,Goiânia,46-60,Lazer
3437,Brasil,SP,São Paulo,26-35,Lazer
3438,Brasil,PE,Recife,26-35,Lazer
3439,Brasil,MG,Belo Horizonte,36-45,Lazer
3440,Brasil,MG,Belo Horizonte,18-25,Lazer
3441,Brasil,PE,Recife,36-45,Corp
3442,Brasil,PR,Curitiba,36-45,Lazer
3443,Brasil,SC,Florianópolis,18-25,Lazer
3444,Brasil,DF,Brasília,60+,Lazer
3445,Brasil,PR,Curitiba,18-25,Lazer
3446,Brasil,MG,Belo Horizonte,46-60,Lazer
3447,Brasil,PR,Curitiba,36-45,Lazer
3448,Brasil,BA,Salvador,26-35,Corp
3449,Brasil,BA,Salvador,18-25,Lazer
3450,Brasil,SP,Campinas,36-45,Corp
3451,Brasil,GO,Goiânia,46-60,Corp
3452,Brasil,ES,Vitória,36-45,Lazer
3453,Brasil,DF,Brasília,26-35,Corp
3454,Brasil,RS,Porto Alegre,26-35,Lazer
3455,Brasil,MG,Belo Horizonte,46-60,Lazer
3456,Brasil,MG,Belo Horizonte,46-60,Lazer
3457,Brasil,PE,Recife,26-35,Lazer
3458,Brasil,RJ,Rio de Janeiro,46-60,Lazer
3459,Brasil,MG,Belo Horizonte,36-45,Lazer
3460,Brasil,SC,Florianópolis,36-45,Lazer
3461,Brasil,CE,Fortaleza,36-45,Lazer
3462,Brasil,ES,Vitória,18-25,Lazer
3463,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3464,Brasil,SP,Campinas,46-60,Corp
3465,Brasil,ES,Vitória,60+,Lazer
3466,Brasil,MG,Belo Horizonte,36-45,Corp
3467,Brasil,PR,Curitiba,18-25,Lazer
3468,Brasil,PE,Recife,18-25,Lazer
3469,Brasil,ES,Vitória,26-35,Lazer
3470,Brasil,ES,Vitória,36-45,Lazer
3471,Brasil,SP,São Paulo,18-25,Lazer
3472,Brasil,ES,Vitória,18-25,Lazer
3473,Brasil,PE,Recife,46-60,Corp
3474,Brasil,ES,Vitória,18-25,Lazer
3475,Brasil,SC,Florianópolis,26-35,Lazer
3476,Brasil,PE,Recife,46-60,Lazer
3477,Brasil,GO,Goiânia,18-25,Lazer
3478,Brasil,MG,Belo Horizonte,26-35,Corp
3479,Brasil,MG,Belo Horizonte,18-25,Lazer
3480,Brasil,SP,Campinas,26-35,Lazer
3481,Brasil,SC,Florianópolis,46-60,Corp
3482,Brasil,BA,Salvador,36-45,Corp
3483,Brasil,DF,Brasília,18-25,Corp
3484,Brasil,DF,Brasília,18-25,Corp
3485,Brasil,RS,Porto Alegre,26-35,Lazer
3486,Brasil,RJ,Niterói,46-60,Lazer
3487,Brasil,RS,Porto Alegre,46-60,Lazer
3488,Brasil,SP,São Paulo,36-45,Lazer
3489,Brasil,CE,Fortaleza,18-25,Corp
3490,Brasil,SP,Campinas,60+,Lazer
3491,Brasil,RJ,Rio de Janeiro,46-60,Lazer
3492,Brasil,ES,Vitória,26-35,Corp
3493,Brasil,PR,Curitiba,26-35,Lazer
3494,Brasil,ES,Vitória,26-35,Lazer
3495,Brasil,PR,Curitiba,36-45,Corp
3496,Brasil,BA,Salvador,26-35,Lazer
3497,Brasil,RJ,Rio de Janeiro,26-35,Lazer
3498,Brasil,SP,Campinas,36-45,Lazer
3499,Brasil,GO,Goiânia,36-45,Lazer
3500,Brasil,SC,Florianópolis,26-35,Lazer
3501,Brasil,PR,Curitiba,36-45,Corp
3502,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3503,Brasil,PE,Recife,26-35,Lazer
3504,Brasil,SC,Florianópolis,46-60,Lazer
3505,Brasil,RJ,Rio de Janeiro,36-45,Corp
3506,Brasil,SP,São Paulo,60+,Lazer
3507,Brasil,SP,São Paulo,36-45,Corp
3508,Brasil,GO,Goiânia,46-60,Lazer
3509,Brasil,PE,Recife,26-35,Corp
3510,Brasil,BA,Salvador,26-35,Lazer
3511,Brasil,SP,São Paulo,46-60,Corp
3512,Brasil,ES,Vitória,36-45,Lazer
3513,Brasil,SP,Campinas,46-60,Corp
3514,Brasil,RJ,Niterói,36-45,Lazer
3515,Brasil,SP,Campinas,26-35,Lazer
3516,Brasil,SP,Campinas,18-25,Lazer
3517,Brasil,RJ,Rio de Janeiro,26-35,Lazer
3518,Brasil,RS,Porto Alegre,36-45,Corp
3519,Brasil,MG,Belo Horizonte,60+,Lazer
3520,Brasil,CE,Fortaleza,46-60,Corp
3521,Brasil,CE,Fortaleza,36-45,Lazer
3522,Brasil,SC,Florianópolis,26-35,Lazer
3523,Brasil,SC,Florianópolis,18-25,Corp
3524,Brasil,CE,Fortaleza,26-35,Lazer
3525,Brasil,DF,Brasília,60+,Lazer
3526,Brasil,CE,Fortaleza,46-60,Lazer
3527,Brasil,RJ,Rio de Janeiro,36-45,Lazer
3528,Brasil,GO,Goiânia,46-60,Corp
3529,Brasil,SC,Florianópolis,18-25,Lazer
3530,Brasil,BA,Salvador,60+,Lazer
3531,Brasil,BA,Salvador,36-45,Corp
3532,Brasil,GO,Goiânia,18-25,Lazer
3533,Brasil,BA,Salvador,36-45,Corp
3534,Brasil,BA,Salvador,18-25,Corp
3535,Brasil,SC,Florianópolis,36-45,Corp
3536,Brasil,MG,Belo Horizonte,26-35,Lazer
3537,Brasil,BA,Salvador,26-35,Corp
3538,Brasil,SC,Florianópolis,36-45,Lazer
3539,Brasil,SP,Campinas,26-35,Lazer
3540,Brasil,RJ,Rio de Janeiro,18-25,Corp
3541,Brasil,MG,Belo Horizonte,46-60,Corp
3542,Brasil,SP,São Paulo,26-35,Lazer
3543,Brasil,BA,Salvador,36-45,Corp
3544,Brasil,RJ,Niterói,36-45,Corp
3545,Brasil,ES,Vitória,18-25,Lazer
3546,Brasil,CE,Fortaleza,60+,Lazer
3547,Brasil,SP,Campinas,26-35,Corp
3548,Brasil,ES,Vitória,26-35,Lazer
3549,Brasil,SP,São Paulo,26-35,Lazer
3550,Brasil,RJ,Rio de Janeiro,36-45,Lazer
3551,Brasil,PR,Curitiba,18-25,Corp
3552,Brasil,SP,São Paulo,26-35,Corp
3553,Brasil,DF,Brasília,36-45,Lazer
3554,Brasil,MG,Belo Horizonte,36-45,Corp
3555,Brasil,PR,Curitiba,26-35,Lazer
3556,Brasil,MG,Belo Horizonte,26-35,Lazer
3557,Brasil,PR,Curitiba,26-35,Lazer
3558,Brasil,RJ,Niterói,26-35,Lazer
3559,Brasil,PE,Recife,36-45,Lazer
3560,Brasil,SP,São Paulo,26-35,Lazer
3561,Brasil,BA,Salvador,26-35,Lazer
3562,Brasil,DF,Brasília,26-35,Lazer
3563,Brasil,BA,Salvador,36-45,Lazer
3564,Brasil,RS,Porto Alegre,36-45,Lazer
3565,Brasil,RJ,Rio de Janeiro,26-35,Lazer
3566,Brasil,MG,Belo Horizonte,36-45,Lazer
3567,Brasil,SC,Florianópolis,36-45,Corp
3568,Brasil,SP,Campinas,18-25,Corp
3569,Brasil,BA,Salvador,26-35,Lazer
3570,Brasil,RJ,Niterói,26-35,Lazer
3571,Brasil,CE,Fortaleza,46-60,Lazer
3572,Brasil,MG,Belo Horizonte,26-35,Corp
3573,Brasil,GO,Goiânia,26-35,Lazer
3574,Brasil,BA,Salvador,36-45,Lazer
3575,Brasil,DF,Brasília,36-45,Lazer
3576,Brasil,GO,Goiânia,46-60,Lazer
3577,Brasil,DF,Brasília,26-35,Lazer
3578,Brasil,SC,Florianópolis,26-35,Lazer
3579,Brasil,ES,Vitória,36-45,Lazer
3580,Brasil,PR,Curitiba,46-60,Lazer
3581,Brasil,RJ,Niterói,60+,Lazer
3582,Brasil,RJ,Niterói,36-45,Corp
3583,Brasil,BA,Salvador,36-45,Lazer
3584,Brasil,RS,Porto Alegre,18-25,Corp
3585,Brasil,RJ,Rio de Janeiro,60+,Lazer
3586,Brasil,PE,Recife,36-45,Corp
3587,Brasil,PE,Recife,26-35,Corp
3588,Brasil,RJ,Niterói,26-35,Lazer
3589,Brasil,RJ,Niterói,36-45,Lazer
3590,Brasil,DF,Brasília,26-35,Lazer
3591,Brasil,SP,São Paulo,46-60,Corp
3592,Brasil,SP,São Paulo,36-45,Lazer
3593,Brasil,SP,São Paulo,26-35,Lazer
3594,Brasil,RS,Porto Alegre,60+,Corp
3595,Brasil,RJ,Niterói,60+,Lazer
3596,Brasil,SP,São Paulo,26-35,Lazer
3597,Brasil,BA,Salvador,26-35,Corp
3598,Brasil,ES,Vitória,46-60,Corp
3599,Brasil,PE,Recife,26-35,Lazer
3600,Brasil,SP,Campinas,60+,Lazer
3601,Brasil,SP,Campinas,26-35,Lazer
3602,Brasil,CE,Fortaleza,46-60,Lazer
3603,Brasil,BA,Salvador,36-45,Corp
3604,Brasil,ES,Vitória,26-35,Lazer
3605,Brasil,SP,Campinas,36-45,Lazer
3606,Brasil,ES,Vitória,18-25,Corp
3607,Brasil,GO,Goiânia,26-35,Lazer
3608,Brasil,RS,Porto Alegre,26-35,Corp
3609,Brasil,SC,Florianópolis,18-25,Lazer
3610,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3611,Brasil,GO,Goiânia,26-35,Corp
3612,Brasil,RS,Porto Alegre,26-35,Lazer
3613,Brasil,ES,Vitória,18-25,Lazer
3614,Brasil,SP,São Paulo,18-25,Lazer
3615,Brasil,CE,Fortaleza,46-60,Corp
3616,Brasil,RS,Porto Alegre,18-25,Lazer
3617,Brasil,ES,Vitória,46-60,Corp
3618,Brasil,RJ,Niterói,18-25,Corp
3619,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3620,Brasil,PR,Curitiba,26-35,Lazer
3621,Brasil,SC,Florianópolis,26-35,Corp
3622,Brasil,BA,Salvador,36-45,Corp
3623,Brasil,RS,Porto Alegre,36-45,Lazer
3624,Brasil,PE,Recife,26-35,Corp
3625,Brasil,GO,Goiânia,26-35,Corp
3626,Brasil,ES,Vitória,46-60,Corp
3627,Brasil,SC,Florianópolis,26-35,Lazer
3628,Brasil,RJ,Niterói,46-60,Lazer
3629,Brasil,RJ,Niterói,36-45,Corp
3630,Brasil,RS,Porto Alegre,26-35,Lazer
3631,Brasil,DF,Brasília,26-35,Lazer
3632,Brasil,SP,São Paulo,26-35,Lazer
3633,Brasil,ES,Vitória,36-45,Corp
3634,Brasil,MG,Belo Horizonte,60+,Lazer
3635,Brasil,RJ,Niterói,26-35,Lazer
3636,Brasil,BA,Salvador,60+,Lazer
3637,Brasil,PR,Curitiba,26-35,Lazer
3638,Brasil,SC,Florianópolis,18-25,Lazer
3639,Brasil,GO,Goiânia,36-45,Lazer
3640,Brasil,PE,Recife,60+,Lazer
3641,Brasil,RJ,Niterói,36-45,Corp
3642,Brasil,GO,Goiânia,46-60,Lazer
3643,Brasil,CE,Fortaleza,26-35,Lazer
3644,Brasil,SP,São Paulo,46-60,Corp
3645,Brasil,RS,Porto Alegre,46-60,Lazer
3646,Brasil,RJ,Rio de Janeiro,36-45,Corp
3647,Brasil,PR,Curitiba,36-45,Lazer
3648,Brasil,DF,Brasília,36-45,Corp
3649,Brasil,PE,Recife,60+,Corp
3650,Brasil,MG,Belo Horizonte,36-45,Corp
3651,Brasil,SP,São Paulo,26-35,Lazer
3652,Brasil,ES,Vitória,46-60,Lazer
3653,Brasil,SP,São Paulo,36-45,Corp
3654,Brasil,PE,Recife,36-45,Lazer
3655,Brasil,MG,Belo Horizonte,36-45,Lazer
3656,Brasil,SP,São Paulo,26-35,Lazer
3657,Brasil,SP,Campinas,26-35,Corp
3658,Brasil,BA,Salvador,26-35,Corp
3659,Brasil,SC,Florianópolis,46-60,Corp
3660,Brasil,GO,Goiânia,36-45,Lazer
3661,Brasil,SC,Florianópolis,46-60,Corp
3662,Brasil,RS,Porto Alegre,26-35,Corp
3663,Brasil,SP,Campinas,60+,Lazer
3664,Brasil,PE,Recife,26-35,Lazer
3665,Brasil,PE,Recife,26-35,Lazer
3666,Brasil,ES,Vitória,60+,Lazer
3667,Brasil,SC,Florianópolis,36-45,Lazer
3668,Brasil,MG,Belo Horizonte,60+,Lazer
3669,Brasil,PR,Curitiba,36-45,Lazer
3670,Brasil,DF,Brasília,26-35,Lazer
3671,Brasil,BA,Salvador,26-35,Lazer
3672,Brasil,SC,Florianópolis,46-60,Corp
3673,Brasil,GO,Goiânia,36-45,Lazer
3674,Brasil,PE,Recife,36-45,Lazer
3675,Brasil,MG,Belo Horizonte,26-35,Corp
3676,Brasil,PR,Curitiba,26-35,Lazer
3677,Brasil,BA,Salvador,46-60,Lazer
3678,Brasil,CE,Fortaleza,60+,Corp
3679,Brasil,SC,Florianópolis,26-35,Lazer
3680,Brasil,MG,Belo Horizonte,26-35,Corp
3681,Brasil,SP,Campinas,18-25,Corp
3682,Brasil,SP,Campinas,18-25,Lazer
3683,Brasil,SC,Florianópolis,46-60,Corp
3684,Brasil,PE,Recife,26-35,Lazer
3685,Brasil,RJ,Niterói,26-35,Corp
3686,Brasil,PE,Recife,46-60,Lazer
3687,Brasil,RJ,Rio de Janeiro,46-60,Corp
3688,Brasil,CE,Fortaleza,26-35,Lazer
3689,Brasil,RJ,Niterói,46-60,Lazer
3690,Brasil,PE,Recife,26-35,Corp
3691,Brasil,SC,Florianópolis,26-35,Corp
3692,Brasil,MG,Belo Horizonte,46-60,Lazer
3693,Brasil,RS,Porto Alegre,18-25,Lazer
3694,Brasil,DF,Brasília,60+,Corp
3695,Brasil,SP,Campinas,36-45,Lazer
3696,Brasil,ES,Vitória,46-60,Lazer
3697,Brasil,MG,Belo Horizonte,26-35,Lazer
3698,Brasil,SC,Florianópolis,26-35,Corp
3699,Brasil,CE,Fortaleza,46-60,Corp
3700,Brasil,SC,Florianópolis,46-60,Lazer
3701,Brasil,ES,Vitória,46-60,Corp
3702,Brasil,ES,Vitória,26-35,Lazer
3703,Brasil,RJ,Niterói,36-45,Lazer
3704,Brasil,DF,Brasília,26-35,Corp
3705,Brasil,SP,São Paulo,26-35,Lazer
3706,Brasil,BA,Salvador,36-45,Lazer
3707,Brasil,CE,Fortaleza,36-45,Lazer
3708,Brasil,DF,Brasília,36-45,Lazer
3709,Brasil,ES,Vitória,26-35,Lazer
3710,Brasil,SP,São Paulo,46-60,Corp
3711,Brasil,MG,Belo Horizonte,60+,Lazer
3712,Brasil,SP,São Paulo,26-35,Lazer
3713,Brasil,ES,Vitória,46-60,Lazer
3714,Brasil,SC,Florianópolis,46-60,Corp
3715,Brasil,RS,Porto Alegre,26-35,Lazer
3716,Brasil,SC,Florianópolis,36-45,Corp
3717,Brasil,RS,Porto Alegre,60+,Lazer
3718,Brasil,GO,Goiânia,46-60,Lazer
3719,Brasil,GO,Goiânia,18-25,Lazer
3720,Brasil,SP,Campinas,36-45,Lazer
3721,Brasil,MG,Belo Horizonte,46-60,Lazer
3722,Brasil,RJ,Rio de Janeiro,36-45,Corp
3723,Brasil,SP,Campinas,18-25,Lazer
3724,Brasil,CE,Fortaleza,18-25,Corp
3725,Brasil,RS,Porto Alegre,46-60,Lazer
3726,Brasil,GO,Goiânia,36-45,Lazer
3727,Brasil,ES,Vitória,60+,Corp
3728,Brasil,PE,Recife,26-35,Lazer
3729,Brasil,CE,Fortaleza,46-60,Corp
3730,Brasil,GO,Goiânia,18-25,Corp
3731,Brasil,DF,Brasília,46-60,Corp
3732,Brasil,PR,Curitiba,46-60,Lazer
3733,Brasil,GO,Goiânia,26-35,Corp
3734,Brasil,GO,Goiânia,26-35,Corp
3735,Brasil,MG,Belo Horizonte,46-60,Lazer
3736,Brasil,SP,São Paulo,46-60,Lazer
3737,Brasil,RJ,Niterói,36-45,Corp
3738,Brasil,GO,Goiânia,26-35,Lazer
3739,Brasil,PR,Curitiba,46-60,Lazer
3740,Brasil,CE,Fortaleza,46-60,Corp
3741,Brasil,SP,Campinas,26-35,Corp
3742,Brasil,BA,Salvador,36-45,Lazer
3743,Brasil,BA,Salvador,18-25,Lazer
3744,Brasil,ES,Vitória,46-60,Lazer
3745,Brasil,SP,São Paulo,46-60,Lazer
3746,Brasil,SC,Florianópolis,26-35,Lazer
3747,Brasil,BA,Salvador,26-35,Corp
3748,Brasil,SP,Campinas,26-35,Corp
3749,Brasil,RJ,Rio de Janeiro,26-35,Corp
3750,Brasil,RJ,Niterói,60+,Corp
3751,Brasil,SP,Campinas,46-60,Corp
3752,Brasil,SC,Florianópolis,26-35,Lazer
3753,Brasil,DF,Brasília,18-25,Lazer
3754,Brasil,PE,Recife,18-25,Lazer
3755,Brasil,MG,Belo Horizonte,36-45,Lazer
3756,Brasil,ES,Vitória,26-35,Corp
3757,Brasil,SP,Campinas,26-35,Lazer
3758,Brasil,RJ,Niterói,60+,Lazer
3759,Brasil,CE,Fortaleza,36-45,Lazer
3760,Brasil,RS,Porto Alegre,46-60,Lazer
3761,Brasil,SC,Florianópolis,18-25,Corp
3762,Brasil,RJ,Niterói,26-35,Lazer
3763,Brasil,SC,Florianópolis,46-60,Lazer
3764,Brasil,MG,Belo Horizonte,46-60,Corp
3765,Brasil,SP,Campinas,46-60,Lazer
3766,Brasil,RJ,Rio de Janeiro,36-45,Lazer
3767,Brasil,SP,São Paulo,26-35,Corp
3768,Brasil,PR,Curitiba,36-45,Lazer
3769,Brasil,SP,São Paulo,18-25,Lazer
3770,Brasil,MG,Belo Horizonte,26-35,Lazer
3771,Brasil,CE,Fortaleza,36-45,Lazer
3772,Brasil,RJ,Niterói,18-25,Lazer
3773,Brasil,GO,Goiânia,26-35,Corp
3774,Brasil,MG,Belo Horizonte,18-25,Lazer
3775,Brasil,SC,Florianópolis,26-35,Corp
3776,Brasil,RS,Porto Alegre,46-60,Lazer
3777,Brasil,SC,Florianópolis,60+,Corp
3778,Brasil,MG,Belo Horizonte,26-35,Corp
3779,Brasil,SP,São Paulo,26-35,Lazer
3780,Brasil,SP,São Paulo,46-60,Lazer
3781,Brasil,SP,Campinas,26-35,Corp
3782,Brasil,CE,Fortaleza,46-60,Lazer
3783,Brasil,ES,Vitória,18-25,Corp
3784,Brasil,SC,Florianópolis,36-45,Lazer
3785,Brasil,PE,Recife,26-35,Corp
3786,Brasil,DF,Brasília,46-60,Lazer
3787,Brasil,MG,Belo Horizonte,36-45,Lazer
3788,Brasil,PR,Curitiba,26-35,Lazer
3789,Brasil,PE,Recife,26-35,Lazer
3790,Brasil,RS,Porto Alegre,36-45,Lazer
3791,Brasil,BA,Salvador,60+,Lazer
3792,Brasil,DF,Brasília,36-45,Corp
3793,Brasil,RJ,Niterói,18-25,Lazer
3794,Brasil,RS,Porto Alegre,36-45,Lazer
3795,Brasil,PE,Recife,26-35,Corp
3796,Brasil,CE,Fortaleza,46-60,Corp
3797,Brasil,ES,Vitória,46-60,Corp
3798,Brasil,RJ,Rio de Janeiro,18-25,Lazer
3799,Brasil,ES,Vitória,36-45,Corp
3800,Brasil,MG,Belo Horizonte,36-45,Lazer
3801,Brasil,PE,Recife,26-35,Lazer
3802,Brasil,MG,Belo Horizonte,36-45,Corp
3803,Brasil,MG,Belo Horizonte,26-35,Lazer
3804,Brasil,BA,Salvador,36-45,Lazer
3805,Brasil,RS,Porto Alegre,36-45,Lazer
3806,Brasil,PE,Recife,36-45,Lazer
3807,Brasil,MG,Belo Horizonte,36-45,Lazer
3808,Brasil,SP,São Paulo,26-35,Corp
3809,Brasil,SC,Florianópolis,46-60,Corp
3810,Brasil,CE,Fortaleza,36-45,Corp
3811,Brasil,PR,Curitiba,36-45,Lazer
3812,Brasil,PE,Recife,26-35,Lazer
3813,Brasil,PR,Curitiba,36-45,Corp
3814,Brasil,ES,Vitória,26-35,Lazer
3815,Brasil,PE,Recife,26-35,Lazer
3816,Brasil,SP,São Paulo,18-25,Lazer
3817,Brasil,GO,Goiânia,36-45,Lazer
3818,Brasil,PE,Recife,18-25,Lazer
3819,Brasil,PR,Curitiba,26-35,Corp
3820,Brasil,MG,Belo Horizonte,26-35,Lazer
3821,Brasil,SP,São Paulo,36-45,Lazer
3822,Brasil,RJ,Rio de Janeiro,60+,Lazer
3823,Brasil,PE,Recife,46-60,Lazer
3824,Brasil,PR,Curitiba,60+,Lazer
3825,Brasil,RS,Porto Alegre,60+,Corp
3826,Brasil,SP,Campinas,18-25,Lazer
3827,Brasil,MG,Belo Horizonte,26-35,Corp
3828,Brasil,DF,Brasília,26-35,Lazer
3829,Brasil,RS,Porto Alegre,18-25,Lazer
3830,Brasil,SP,Campinas,46-60,Corp
