pagamento_id,reserva_id,data_pagamento_id,forma_pagamento,valor_pago,status_pagamento,taxa_gateway
6838,6892,20250813,Boleto,20.85,Aprovado,0.25
6839,6893,20250104,PIX,1089.11,Aprovado,13.07
6840,6894,20250427,Crédito,568.19,Aprovado,15.91
6841,6895,20250504,Crédito,1527.3,Aprovado,42.76
6842,6896,20250518,Crédito,879.57,Aprovado,24.63
6843,6897,20241029,Crédito,711.5,Aprovado,19.92
6844,6899,20250210,Crédito,1250.91,Aprovado,35.03
6845,6900,20240212,PIX,459.81,Aprovado,5.52
6846,6901,20250930,Crédito,678.79,Aprovado,19.01
6847,6902,20240423,Crédito,1146.74,Aprovado,32.11
6848,6903,20251102,Crédito,376.16,Aprovado,10.53
6849,6904,20260104,Débito,536.38,Aprovado,15.02
6850,6905,20250807,Crédito,2156.49,Aprovado,60.38
6851,6906,20250101,PIX,136.61,Aprovado,1.64
6852,6906,20250101,Débito,133.62,Aprovado,3.74
6853,6907,20240210,Crédito,313.28,Aprovado,8.77
6854,6907,20240206,PIX,316.36,Aprovado,3.8
6855,6908,20250523,Crédito,300.67,Estornado,8.42
6856,6909,20240917,PIX,292.89,Aprovado,3.51
6857,6909,20240914,Boleto,293.73,Aprovado,3.52
6858,6910,20241014,Crédito,849.41,Aprovado,23.78
6859,6911,20240426,Crédito,542.38,Aprovado,15.19
6860,6911,20240426,Crédito,528.66,Aprovado,14.8
6861,6912,20250813,Crédito,469.93,Aprovado,13.16
6862,6913,20250429,Crédito,3280.11,Aprovado,91.84
6863,6914,20241112,PIX,1466.04,Aprovado,17.59
6864,6914,20241110,Crédito,1463.74,Aprovado,40.98
6865,6915,20250623,PIX,317.84,Aprovado,3.81
6866,6916,20240716,Crédito,203.08,Aprovado,5.69
6867,6916,20240718,Crédito,204.59,Aprovado,5.73
6868,6917,20250522,Débito,1013.05,Aprovado,28.37
6869,6918,20240602,Crédito,820.93,Aprovado,22.99
6870,6919,20250806,Débito,1157.38,Aprovado,32.41
6871,6920,20250614,Boleto,1235.13,Aprovado,14.82
6872,6922,20241218,Crédito,319.56,Aprovado,8.95
6873,6923,20240404,Crédito,2409.47,Aprovado,67.47
6874,6925,20241207,PIX,1524.71,Aprovado,18.3
6875,6926,20241105,Débito,1040.24,Aprovado,29.13
6876,6927,20240803,PIX,1092.15,Aprovado,13.11
6877,6928,20250824,Crédito,193.59,Aprovado,5.42
6878,6928,20250826,PIX,194.45,Aprovado,2.33
6879,6929,20251015,Crédito,458.69,Aprovado,12.84
6880,6930,20240117,Boleto,1371.47,Aprovado,16.46
6881,6931,20250727,Crédito,859.05,Estornado,24.05
6882,6932,20250511,PIX,6985.41,Aprovado,83.82
6883,6934,20240104,Débito,1047.93,Aprovado,29.34
6884,6935,20240222,Crédito,1313.41,Aprovado,36.78
6885,6936,20240620,Crédito,484.66,Aprovado,13.57
6886,6937,20250921,Boleto,1600.57,Aprovado,19.21
6887,6938,20250513,Crédito,431.51,Aprovado,12.08
6888,6940,20251028,PIX,1461.7,Aprovado,17.54
6889,6941,20250130,Débito,1615.99,Aprovado,45.25
6890,6942,20250502,Crédito,669.02,Aprovado,18.73
6891,6943,20251101,PIX,3421.08,Aprovado,41.05
6892,6944,20250614,PIX,1060.0,Aprovado,12.72
6893,6945,20250730,Crédito,1233.33,Aprovado,34.53
6894,6946,20251211,Crédito,777.03,Aprovado,21.76
6895,6946,20251214,Crédito,775.38,Aprovado,21.71
6896,6947,20250113,PIX,491.95,Aprovado,5.9
6897,6948,20241122,Crédito,7655.96,Aprovado,214.37
6898,6949,20240208,Boleto,3327.79,Aprovado,39.93
6899,6950,20251013,PIX,624.54,Aprovado,7.49
6900,6953,20250305,Crédito,292.86,Aprovado,8.2
6901,6954,20240414,Boleto,678.64,Aprovado,8.14
6902,6955,20240523,Crédito,320.42,Aprovado,8.97
6903,6956,20241022,Crédito,315.13,Aprovado,8.82
6904,6957,20240423,PIX,1021.53,Aprovado,12.26
6905,6958,20250326,PIX,232.53,Aprovado,2.79
6906,6958,20250323,Crédito,228.52,Aprovado,6.4
6907,6959,20241006,PIX,323.81,Aprovado,3.89
6908,6960,20250925,Crédito,884.63,Aprovado,24.77
6909,6961,20240522,Crédito,369.6,Aprovado,10.35
6910,6962,20241129,PIX,96.4,Aprovado,1.16
6911,6963,20251116,Boleto,145.63,Aprovado,1.75
6912,6963,20251113,Crédito,147.86,Aprovado,4.14
6913,6964,20240115,PIX,926.56,Aprovado,11.12
6914,6965,20240928,Crédito,165.92,Aprovado,4.65
6915,6966,20240511,PIX,3049.21,Aprovado,36.59
6916,6967,20250726,PIX,607.71,Aprovado,7.29
6917,6968,20250107,Crédito,1062.09,Aprovado,29.74
6918,6969,20241127,Crédito,664.31,Aprovado,18.6
6919,6970,20250216,Crédito,330.79,Aprovado,9.26
6920,6971,20250220,Crédito,1447.42,Aprovado,40.53
6921,6972,20250718,Crédito,3225.18,Aprovado,90.31
6922,6975,20250511,Crédito,317.32,Aprovado,8.88
6923,6977,20240328,Débito,1330.02,Aprovado,37.24
6924,6980,20241016,Débito,1907.92,Aprovado,53.42
6925,6981,20241231,Crédito,697.07,Aprovado,19.52
6926,6981,20241227,Crédito,680.41,Aprovado,19.05
6927,6982,20251222,PIX,1095.46,Aprovado,13.15
6928,6984,20240830,Crédito,326.24,Aprovado,9.13
6929,6984,20240829,PIX,326.45,Aprovado,3.92
6930,6985,20250714,Boleto,266.71,Aprovado,3.2
6931,6985,20250714,PIX,259.95,Aprovado,3.12
6932,6986,20251231,Boleto,611.67,Aprovado,7.34
6933,6986,20251228,Boleto,633.19,Aprovado,7.6
6934,6988,20240612,PIX,2010.71,Estornado,24.13
6935,6992,20250623,Boleto,2903.57,Aprovado,34.84
6936,6993,20251115,Crédito,1936.56,Aprovado,54.22
6937,6994,20240727,Crédito,107.58,Aprovado,3.01
6938,6995,20250514,Boleto,947.62,Estornado,11.37
6939,6996,20241110,Crédito,70.47,Aprovado,1.97
6940,6997,20251230,Crédito,345.11,Aprovado,9.66
6941,6998,20250513,Débito,17732.76,Aprovado,496.52
6942,6999,20251123,Crédito,511.34,Aprovado,14.32
6943,6999,20251122,PIX,512.56,Aprovado,6.15
6944,7000,20241218,Crédito,199.19,Aprovado,5.58
6945,7000,20241219,Crédito,200.29,Aprovado,5.61
6946,7001,20240102,Crédito,298.93,Aprovado,8.37
6947,7002,20251001,Débito,2123.97,Aprovado,59.47
6948,7003,20241213,Crédito,1337.02,Aprovado,37.44
6949,7004,20250708,Crédito,856.88,Aprovado,23.99
6950,7005,20240201,Débito,489.88,Aprovado,13.72
6951,7006,20251226,Crédito,197.77,Aprovado,5.54
6952,7006,20251227,Crédito,200.11,Aprovado,5.6
6953,7007,20240614,Débito,1652.45,Aprovado,46.27
6954,7009,20250327,Débito,2196.54,Aprovado,61.5
6955,7010,20250429,Crédito,773.02,Aprovado,21.64
6956,7010,20250430,Crédito,798.02,Aprovado,22.34
6957,7011,20251012,Crédito,814.73,Aprovado,22.81
6958,7013,20240722,Boleto,580.43,Aprovado,6.97
6959,7014,20250627,Crédito,1496.49,Aprovado,41.9
6960,7015,20241217,Crédito,272.89,Aprovado,7.64
6961,7015,20241218,Crédito,269.05,Aprovado,7.53
6962,7016,20240119,Boleto,708.59,Aprovado,8.5
6963,7017,20250214,Crédito,311.59,Aprovado,8.72
6964,7018,20240919,Crédito,2547.73,Aprovado,71.34
6965,7018,20240920,PIX,2570.23,Aprovado,30.84
6966,7019,20240323,PIX,2195.57,Aprovado,26.35
6967,7020,20241012,Crédito,1202.13,Aprovado,33.66
6968,7021,20240203,PIX,1173.34,Aprovado,14.08
6969,7022,20250804,Débito,2006.87,Aprovado,56.19
6970,7023,20250806,Crédito,145.09,Aprovado,4.06
6971,7024,20241016,PIX,861.2,Aprovado,10.33
6972,7025,20250518,Boleto,1301.55,Aprovado,15.62
6973,7026,20250429,Crédito,359.99,Aprovado,10.08
6974,7027,20240629,Crédito,225.67,Aprovado,6.32
6975,7027,20240701,Crédito,221.31,Aprovado,6.2
6976,7028,20250902,Crédito,925.59,Aprovado,25.92
6977,7029,20240106,Boleto,12157.44,Aprovado,145.89
6978,7031,20241217,Crédito,349.72,Aprovado,9.79
6979,7032,20240906,Crédito,852.77,Aprovado,23.88
6980,7032,20240904,Crédito,856.75,Aprovado,23.99
6981,7033,20250827,PIX,9973.22,Aprovado,119.68
6982,7034,20240524,Crédito,624.97,Aprovado,17.5
6983,7035,20250222,PIX,404.7,Aprovado,4.86
6984,7036,20250614,PIX,836.63,Aprovado,10.04
6985,7037,20240807,Débito,1369.96,Aprovado,38.36
6986,7039,20250614,Crédito,205.69,Aprovado,5.76
6987,7040,20240915,Débito,361.1,Aprovado,10.11
6988,7040,20240912,PIX,357.04,Aprovado,4.28
6989,7041,20251102,Crédito,164.7,Aprovado,4.61
6990,7042,20250708,PIX,396.82,Aprovado,4.76
6991,7043,20240727,Crédito,538.99,Aprovado,15.09
6992,7044,20241201,Crédito,1115.86,Aprovado,31.24
6993,7045,20240627,PIX,3521.72,Aprovado,42.26
6994,7046,20250116,Boleto,684.95,Aprovado,8.22
6995,7047,20240401,PIX,539.23,Aprovado,6.47
6996,7049,20251101,PIX,1710.52,Aprovado,20.53
6997,7050,20240120,Crédito,1819.69,Aprovado,50.95
6998,7051,20240314,Crédito,95.1,Aprovado,2.66
6999,7052,20240818,Crédito,204.84,Aprovado,5.74
7000,7052,20240819,PIX,200.95,Aprovado,2.41
7001,7053,20240822,Crédito,417.85,Aprovado,11.7
7002,7054,20240128,Crédito,305.98,Aprovado,8.57
7003,7055,20250604,Crédito,306.23,Aprovado,8.57
7004,7056,20240820,Crédito,358.74,Aprovado,10.04
7005,7057,20250923,PIX,439.9,Aprovado,5.28
7006,7058,20250326,PIX,322.12,Aprovado,3.87
7007,7059,20250116,Crédito,489.72,Aprovado,13.71
7008,7060,20250517,Crédito,145.82,Aprovado,4.08
7009,7061,20250825,Crédito,168.3,Aprovado,4.71
7010,7061,20250828,Crédito,171.31,Aprovado,4.8
7011,7062,20250803,Crédito,378.53,Aprovado,10.6
7012,7063,20250108,PIX,535.82,Aprovado,6.43
7013,7064,20250827,Crédito,2754.75,Aprovado,77.13
7014,7065,20251207,Boleto,1981.13,Aprovado,23.77
7015,7066,20250129,Crédito,1467.91,Aprovado,41.1
7016,7067,20250914,PIX,583.26,Aprovado,7.0
7017,7068,20250722,Crédito,651.04,Aprovado,18.23
7018,7069,20240615,PIX,375.96,Aprovado,4.51
7019,7070,20250514,Crédito,666.83,Aprovado,18.67
7020,7071,20240711,PIX,405.99,Aprovado,4.87
7021,7072,20241120,PIX,932.49,Aprovado,11.19
7022,7073,20240603,PIX,135.38,Aprovado,1.62
7023,7074,20240920,Crédito,649.09,Aprovado,18.17
7024,7075,20240427,Crédito,232.8,Aprovado,6.52
7025,7076,20250407,Crédito,247.77,Aprovado,6.94
7026,7077,20251104,Boleto,1815.55,Aprovado,21.79
7027,7078,20241027,Crédito,245.19,Aprovado,6.87
7028,7079,20240304,Crédito,334.89,Aprovado,9.38
7029,7080,20241115,Crédito,1262.57,Aprovado,35.35
7030,7082,20240911,Crédito,314.75,Aprovado,8.81
7031,7083,20250725,Crédito,381.34,Aprovado,10.68
7032,7084,20240212,Crédito,466.84,Aprovado,13.07
7033,7085,20240323,PIX,512.02,Aprovado,6.14
7034,7086,20250825,Boleto,1020.76,Aprovado,12.25
7035,7087,20240505,PIX,3335.95,Aprovado,40.03
7036,7088,20251204,Crédito,61.62,Aprovado,1.73
7037,7090,20250802,Crédito,2455.34,Aprovado,68.75
7038,7091,20250426,Crédito,196.74,Aprovado,5.51
7039,7092,20250128,Débito,396.52,Aprovado,11.1
7040,7093,20240114,Crédito,1625.15,Aprovado,45.5
7041,7094,20240924,Débito,142.07,Aprovado,3.98
7042,7095,20250218,Crédito,905.11,Aprovado,25.34
7043,7096,20241126,PIX,824.36,Aprovado,9.89
7044,7097,20240312,PIX,1213.1,Aprovado,14.56
7045,7098,20250313,Crédito,149.93,Aprovado,4.2
7046,7098,20250310,PIX,148.61,Aprovado,1.78
7047,7099,20251231,Boleto,2921.76,Aprovado,35.06
7048,7100,20250828,Crédito,824.58,Aprovado,23.09
7049,7101,20240313,PIX,1934.44,Aprovado,23.21
7050,7102,20240428,Crédito,848.09,Aprovado,23.75
7051,7104,20250401,PIX,2197.6,Aprovado,26.37
7052,7105,20250902,Crédito,113.06,Aprovado,3.17
7053,7105,20250831,PIX,109.55,Aprovado,1.31
7054,7107,20251003,Débito,892.49,Aprovado,24.99
7055,7108,20251105,Débito,2787.93,Estornado,78.06
7056,7109,20251101,Crédito,493.43,Aprovado,13.82
7057,7110,20240405,PIX,231.19,Aprovado,2.77
7058,7111,20250424,PIX,1936.75,Aprovado,23.24
7059,7112,20260102,PIX,304.99,Aprovado,3.66
7060,7112,20251228,Crédito,302.78,Aprovado,8.48
7061,7114,20250713,PIX,334.11,Aprovado,4.01
7062,7115,20251028,Crédito,817.58,Aprovado,22.89
7063,7116,20240417,Débito,808.73,Aprovado,22.64
7064,7119,20250324,Crédito,2055.68,Aprovado,57.56
7065,7120,20240724,Boleto,1000.95,Aprovado,12.01
7066,7122,20240319,Crédito,5525.03,Aprovado,154.7
7067,7123,20251205,Débito,6904.17,Aprovado,193.32
7068,7124,20240928,PIX,1338.75,Aprovado,16.06
7069,7125,20240508,Crédito,39.96,Aprovado,1.12
7070,7126,20250812,PIX,309.3,Aprovado,3.71
7071,7128,20250117,Débito,637.45,Aprovado,17.85
7072,7128,20250120,Crédito,649.06,Aprovado,18.17
7073,7129,20250212,Crédito,727.78,Aprovado,20.38
7074,7131,20250211,Débito,269.3,Aprovado,7.54
7075,7132,20240504,PIX,210.17,Aprovado,2.52
7076,7133,20240612,Crédito,504.46,Aprovado,14.12
7077,7134,20250218,Crédito,305.57,Aprovado,8.56
7078,7135,20240905,PIX,224.07,Aprovado,2.69
7079,7135,20240906,Crédito,225.58,Aprovado,6.32
7080,7136,20251209,Boleto,276.22,Aprovado,3.31
7081,7136,20251208,PIX,279.63,Aprovado,3.36
7082,7137,20241024,Crédito,1107.4,Aprovado,31.01
7083,7138,20241124,Crédito,941.42,Aprovado,26.36
7084,7140,20250621,PIX,2638.76,Aprovado,31.67
7085,7141,20250228,Crédito,1092.53,Aprovado,30.59
7086,7141,20250304,Crédito,1126.59,Aprovado,31.54
7087,7142,20240930,Boleto,1196.67,Aprovado,14.36
7088,7143,20250221,Boleto,1833.38,Aprovado,22.0
7089,7143,20250223,Boleto,1796.98,Aprovado,21.56
7090,7144,20240101,PIX,245.62,Aprovado,2.95
7091,7144,20240101,Débito,245.47,Aprovado,6.87
7092,7145,20250131,Boleto,184.69,Aprovado,2.22
7093,7145,20250201,PIX,182.09,Aprovado,2.19
7094,7146,20250307,PIX,860.98,Aprovado,10.33
7095,7147,20240208,Crédito,720.03,Aprovado,20.16
7096,7148,20250407,PIX,504.57,Aprovado,6.05
7097,7149,20251101,Crédito,2363.75,Aprovado,66.19
7098,7150,20250413,Crédito,813.67,Aprovado,22.78
7099,7152,20251118,Crédito,1420.41,Aprovado,39.77
7100,7153,20250803,Débito,620.4,Aprovado,17.37
7101,7154,20240516,Boleto,369.33,Aprovado,4.43
7102,7155,20250529,Crédito,1640.0,Aprovado,45.92
7103,7157,20250209,Crédito,1787.33,Aprovado,50.05
7104,7158,20250519,Crédito,957.29,Aprovado,26.8
7105,7159,20241114,Crédito,857.27,Aprovado,24.0
7106,7160,20240303,PIX,1338.48,Aprovado,16.06
7107,7161,20241026,Débito,1885.51,Aprovado,52.79
7108,7162,20240426,Crédito,2507.55,Aprovado,70.21
7109,7163,20240331,Crédito,1536.62,Aprovado,43.03
7110,7164,20250704,PIX,280.46,Aprovado,3.37
7111,7164,20250707,Crédito,284.79,Aprovado,7.97
7112,7165,20250108,Débito,942.22,Aprovado,26.38
7113,7166,20240719,Crédito,1026.85,Aprovado,28.75
7114,7167,20250814,Crédito,740.16,Aprovado,20.72
7115,7168,20241105,PIX,409.69,Aprovado,4.92
7116,7170,20250421,Crédito,489.84,Aprovado,13.72
7117,7171,20250206,PIX,277.04,Aprovado,3.32
7118,7172,20240921,PIX,590.75,Aprovado,7.09
7119,7173,20251224,Crédito,236.24,Estornado,6.61
7120,7174,20250311,Crédito,108.79,Estornado,3.05
7121,7175,20240522,Crédito,827.63,Aprovado,23.17
7122,7176,20240217,Boleto,634.53,Estornado,7.61
7123,7177,20250727,Crédito,2089.99,Aprovado,58.52
7124,7178,20250405,PIX,2411.99,Aprovado,28.94
7125,7180,20240413,Crédito,1314.37,Aprovado,36.8
7126,7181,20240115,Boleto,764.74,Aprovado,9.18
7127,7182,20251001,Boleto,1554.55,Aprovado,18.65
7128,7184,20240905,Crédito,188.8,Aprovado,5.29
7129,7185,20240801,PIX,384.52,Aprovado,4.61
7130,7186,20240113,PIX,1981.51,Aprovado,23.78
7131,7186,20240114,Crédito,1978.62,Aprovado,55.4
7132,7187,20250210,Boleto,675.74,Aprovado,8.11
7133,7187,20250209,PIX,684.36,Aprovado,8.21
7134,7188,20240608,Débito,36.44,Aprovado,1.02
7135,7189,20250819,Crédito,327.17,Aprovado,9.16
7136,7190,20240117,Boleto,1826.94,Aprovado,21.92
7137,7191,20240202,PIX,1322.89,Aprovado,15.87
7138,7192,20241130,Crédito,810.72,Aprovado,22.7
7139,7193,20240113,PIX,1242.45,Aprovado,14.91
7140,7194,20250426,PIX,615.91,Aprovado,7.39
7141,7195,20240222,PIX,878.7,Aprovado,10.54
7142,7196,20250629,PIX,296.9,Aprovado,3.56
7143,7198,20250312,Crédito,225.45,Aprovado,6.31
7144,7199,20250526,Crédito,345.05,Aprovado,9.66
7145,7199,20250529,Crédito,335.65,Aprovado,9.4
7146,7201,20240807,Crédito,146.52,Aprovado,4.1
7147,7201,20240811,Boleto,146.22,Aprovado,1.75
7148,7203,20250915,Crédito,1123.13,Aprovado,31.45
7149,7204,20250311,Crédito,2002.21,Aprovado,56.06
7150,7205,20260104,Crédito,90.72,Aprovado,2.54
7151,7207,20240417,Boleto,765.0,Aprovado,9.18
7152,7208,20251226,Crédito,1142.65,Aprovado,31.99
7153,7209,20250922,Crédito,1252.94,Aprovado,35.08
7154,7210,20250103,Crédito,2300.4,Aprovado,64.41
7155,7211,20250404,PIX,1520.51,Aprovado,18.25
7156,7212,20240915,Crédito,261.45,Aprovado,7.32
7157,7213,20250728,Crédito,6701.62,Aprovado,187.65
7158,7214,20241012,Boleto,2502.26,Aprovado,30.03
7159,7215,20250410,Débito,147.12,Aprovado,4.12
7160,7216,20250406,Crédito,508.91,Aprovado,14.25
7161,7217,20250904,PIX,3965.86,Aprovado,47.59
7162,7218,20241105,PIX,289.46,Aprovado,3.47
7163,7220,20240823,PIX,2892.4,Aprovado,34.71
7164,7221,20250118,PIX,297.72,Aprovado,3.57
7165,7222,20240624,Crédito,963.1,Aprovado,26.97
7166,7223,20240225,Crédito,2852.03,Aprovado,79.86
7167,7224,20251121,PIX,257.5,Aprovado,3.09
7168,7225,20240411,Crédito,955.62,Aprovado,26.76
7169,7226,20240118,Crédito,4633.76,Aprovado,129.75
7170,7227,20240618,Crédito,750.05,Aprovado,21.0
7171,7228,20240502,Crédito,1277.33,Aprovado,35.77
7172,7229,20240205,Crédito,1728.89,Aprovado,48.41
7173,7230,20240505,Débito,589.8,Aprovado,16.51
7174,7231,20240219,Crédito,273.98,Aprovado,7.67
7175,7232,20240406,Crédito,797.84,Aprovado,22.34
7176,7233,20250805,PIX,453.82,Aprovado,5.45
7177,7234,20250419,PIX,159.64,Aprovado,1.92
7178,7234,20250419,Crédito,155.4,Aprovado,4.35
7179,7235,20250411,Crédito,1410.09,Aprovado,39.48
7180,7237,20240602,Crédito,242.39,Aprovado,6.79
7181,7238,20240312,PIX,309.12,Aprovado,3.71
7182,7239,20250817,Boleto,261.39,Aprovado,3.14
7183,7240,20251230,Boleto,1984.35,Aprovado,23.81
7184,7241,20250123,Crédito,460.41,Aprovado,12.89
7185,7242,20241126,Débito,280.69,Aprovado,7.86
7186,7243,20251120,Crédito,387.72,Aprovado,10.86
7187,7245,20251005,PIX,1273.76,Aprovado,15.29
7188,7247,20250304,Crédito,449.38,Aprovado,12.58
7189,7248,20240703,Crédito,354.74,Aprovado,9.93
7190,7249,20250912,Crédito,486.96,Aprovado,13.63
7191,7251,20241113,Crédito,1808.68,Aprovado,50.64
7192,7252,20251011,PIX,803.48,Aprovado,9.64
7193,7253,20250604,PIX,1179.69,Aprovado,14.16
7194,7254,20250305,Crédito,12617.3,Aprovado,353.28
7195,7255,20240418,PIX,229.01,Aprovado,2.75
7196,7255,20240414,Boleto,221.1,Aprovado,2.65
7197,7257,20250611,PIX,2164.66,Aprovado,25.98
7198,7258,20240501,Crédito,230.82,Aprovado,6.46
7199,7258,20240502,Boleto,225.58,Aprovado,2.71
7200,7259,20240921,Crédito,2079.37,Aprovado,58.22
7201,7260,20240918,PIX,270.86,Aprovado,3.25
7202,7260,20240921,PIX,278.62,Aprovado,3.34
7203,7261,20250415,Crédito,2342.71,Aprovado,65.6
7204,7262,20241109,Crédito,322.47,Aprovado,9.03
7205,7263,20250318,PIX,394.0,Aprovado,4.73
7206,7264,20250909,Crédito,268.57,Aprovado,7.52
7207,7264,20250907,PIX,273.51,Aprovado,3.28
7208,7265,20251215,Crédito,1721.36,Aprovado,48.2
7209,7266,20231229,Crédito,692.76,Aprovado,19.4
7210,7268,20251230,Boleto,1165.34,Aprovado,13.98
7211,7269,20240414,Crédito,1652.12,Aprovado,46.26
7212,7270,20240117,Débito,1230.8,Aprovado,34.46
7213,7271,20250529,Crédito,1681.37,Aprovado,47.08
7214,7273,20241023,Boleto,2702.96,Aprovado,32.44
7215,7274,20250813,Boleto,1355.94,Aprovado,16.27
7216,7275,20240709,Débito,1662.98,Aprovado,46.56
7217,7276,20240915,PIX,182.19,Aprovado,2.19
7218,7277,20240429,PIX,489.26,Aprovado,5.87
7219,7278,20241003,PIX,797.35,Aprovado,9.57
7220,7279,20241113,Crédito,121.66,Aprovado,3.41
7221,7280,20251017,Crédito,378.16,Aprovado,10.59
7222,7281,20251205,Débito,1845.85,Aprovado,51.68
7223,7282,20240723,Crédito,1734.9,Aprovado,48.58
7224,7283,20250110,PIX,223.21,Aprovado,2.68
7225,7283,20250110,PIX,219.84,Aprovado,2.64
7226,7285,20241130,PIX,2837.81,Aprovado,34.05
7227,7286,20240917,PIX,1043.1,Aprovado,12.52
7228,7288,20240411,Crédito,459.86,Aprovado,12.88
7229,7289,20250823,PIX,2386.35,Estornado,28.64
7230,7290,20240413,Crédito,353.48,Aprovado,9.9
7231,7291,20250703,PIX,2382.36,Aprovado,28.59
7232,7293,20250102,Crédito,697.72,Aprovado,19.54
7233,7293,20250105,PIX,687.78,Aprovado,8.25
7234,7294,20240224,Débito,235.96,Aprovado,6.61
7235,7295,20251002,Crédito,262.79,Aprovado,7.36
7236,7295,20251002,PIX,261.1,Aprovado,3.13
7237,7296,20250421,Crédito,1261.37,Aprovado,35.32
7238,7297,20250925,Boleto,810.0,Aprovado,9.72
7239,7298,20250402,Crédito,312.35,Aprovado,8.75
7240,7299,20241003,PIX,1686.32,Aprovado,20.24
7241,7300,20240928,Débito,149.11,Aprovado,4.18
7242,7301,20250820,Crédito,1155.8,Aprovado,32.36
7243,7302,20250108,PIX,617.56,Aprovado,7.41
7244,7304,20250326,PIX,1288.2,Aprovado,15.46
7245,7305,20250629,PIX,215.39,Aprovado,2.58
7246,7306,20241020,Crédito,419.86,Aprovado,11.76
7247,7307,20250404,Crédito,2534.61,Aprovado,70.97
7248,7308,20250602,PIX,1586.52,Aprovado,19.04
7249,7309,20240206,Crédito,186.39,Aprovado,5.22
7250,7310,20240107,Débito,1247.61,Aprovado,34.93
7251,7310,20240105,PIX,1235.61,Aprovado,14.83
7252,7311,20250428,Crédito,413.53,Aprovado,11.58
7253,7312,20250415,PIX,572.22,Aprovado,6.87
7254,7313,20250624,PIX,674.83,Aprovado,8.1
7255,7314,20240731,PIX,234.77,Aprovado,2.82
7256,7316,20240326,Boleto,627.77,Aprovado,7.53
7257,7317,20240922,Crédito,153.08,Aprovado,4.29
7258,7317,20240924,Crédito,151.37,Aprovado,4.24
7259,7318,20240329,PIX,328.44,Aprovado,3.94
7260,7318,20240330,Boleto,334.74,Aprovado,4.02
7261,7319,20240707,Crédito,969.65,Aprovado,27.15
7262,7321,20241230,PIX,713.23,Aprovado,8.56
7263,7322,20250118,PIX,498.04,Aprovado,5.98
7264,7323,20250519,Crédito,325.99,Aprovado,9.13
7265,7324,20251007,PIX,299.05,Aprovado,3.59
7266,7324,20251005,Boleto,290.45,Aprovado,3.49
7267,7325,20240424,PIX,1767.16,Aprovado,21.21
7268,7326,20250406,Crédito,493.73,Aprovado,13.82
7269,7327,20241227,Crédito,1444.84,Aprovado,40.46
7270,7328,20241113,Crédito,340.53,Aprovado,9.53
7271,7329,20250807,PIX,1141.54,Aprovado,13.7
7272,7330,20240907,Crédito,1903.05,Aprovado,53.29
7273,7331,20250107,Crédito,153.81,Aprovado,4.31
7274,7332,20240412,Crédito,469.88,Aprovado,13.16
